customer_id,customer_since,location,customer_type
C01845,2021-01-16,Merlo,empresa
C00412,2024-06-20,Avellaneda,empresa
C01572,2024-05-20,Tres de Febrero,individual
C03432,2024-05-03,Morón,individual
C01119,2020-05-08,Merlo,individual
C03048,2021-12-01,Lanús,empresa
C00894,2021-02-04,CABA,individual
C03296,2022-01-09,Morón,empresa
C00611,2022-02-11,Merlo,individual
C00128,2025-08-15,Tres de Febrero,individual
C02177,2023-03-28,Ramos Mejía,individual
C00026,2025-12-25,Lanús,individual
C04688,2021-12-20,Merlo,individual
C02082,2024-09-05,Morón,individual
C02086,2024-05-03,Quilmes,individual
C02104,2021-03-01,La Matanza,individual
C00898,2021-05-13,San Justo,individual
C03317,2021-07-06,CABA,individual
C01995,2022-04-29,Ituzaingó,individual
C01882,2021-05-17,Lanús,individual
C04839,2021-10-07,Morón,individual
C03731,2021-07-08,Lomas de Zamora,empresa
C01130,2024-10-12,Morón,individual
C01792,2022-12-14,Merlo,individual
C00395,2025-12-12,Tres de Febrero,individual
C03720,2023-04-09,Tres de Febrero,individual
C03594,2024-09-13,La Matanza,individual
C01337,2025-06-07,Merlo,individual
C04440,2021-09-09,San Justo,individual
C04202,2021-05-02,Avellaneda,individual
C02524,2022-11-08,Tres de Febrero,individual
C01226,2020-08-06,CABA,empresa
C00633,2024-11-10,Lanús,individual
C04367,2025-02-12,La Matanza,individual
C00967,2021-10-23,San Justo,empresa
C02594,2023-04-12,La Matanza,individual
C00184,2020-01-27,Ramos Mejía,individual
C02180,2020-12-05,Avellaneda,individual
C04624,2020-08-19,CABA,individual
C01025,2025-09-04,Morón,empresa
C03433,2021-01-06,Morón,individual
C01590,2024-09-27,Tres de Febrero,empresa
C02217,2021-09-08,Avellaneda,individual
C02187,2024-08-02,Merlo,individual
C02450,2021-02-20,Ituzaingó,individual
C04099,2020-01-23,Quilmes,empresa
C03585,2022-04-28,Tres de Febrero,individual
C01561,2020-06-11,La Matanza,empresa
C02097,2024-09-24,Ituzaingó,individual
C03337,2020-06-16,Lanús,empresa
C01125,2023-11-20,Morón,individual
C00568,2025-05-16,Morón,individual
C01245,2025-08-16,Lanús,individual
C04331,2025-07-27,Tres de Febrero,individual
C01342,2025-01-15,CABA,individual
C01585,2020-04-04,Lanús,individual
C02783,2021-12-24,Avellaneda,individual
C00893,2023-03-27,La Matanza,individual
C04615,2020-12-09,Avellaneda,individual
C00750,2024-06-20,Lanús,individual
C03916,2022-08-06,Tres de Febrero,individual
C03374,2025-09-06,San Justo,individual
C00445,2022-10-09,Tres de Febrero,individual
C02725,2022-09-01,Avellaneda,empresa
C00065,2025-06-30,Tres de Febrero,individual
C03003,2025-05-27,La Matanza,individual
C02057,2023-03-04,La Matanza,individual
C03732,2021-02-17,Merlo,individual
C04665,2021-07-08,Quilmes,individual
C01856,2022-04-06,Morón,individual
C04175,2021-08-24,Ituzaingó,empresa
C01634,2025-11-28,Ituzaingó,individual
C00778,2022-05-24,Ituzaingó,individual
C04932,2020-08-18,CABA,individual
C03816,2024-08-30,Ituzaingó,individual
C02269,2023-08-26,Morón,empresa
C04316,2023-07-14,Ituzaingó,individual
C04390,2022-01-11,Lanús,individual
C01735,2021-11-23,Ituzaingó,empresa
C03729,2021-02-25,Merlo,individual
C03480,2022-10-21,Ramos Mejía,individual
C02596,2022-10-28,Ituzaingó,individual
C04446,2022-06-27,Quilmes,individual
C04079,2020-05-09,La Matanza,individual
C02922,2022-09-06,Ramos Mejía,empresa
C03846,2025-12-27,Ramos Mejía,individual
C04321,2022-08-11,Merlo,individual
C01861,2025-09-28,Lanús,individual
C02214,2023-05-26,Avellaneda,individual
C01458,2024-05-17,Lomas de Zamora,individual
C04420,2025-07-17,La Matanza,individual
C01894,2022-05-16,Ituzaingó,individual
C03859,2025-04-09,Morón,individual
C03341,2024-07-11,Lomas de Zamora,individual
C02988,2022-02-11,San Justo,individual
C00092,2021-06-08,Morón,individual
C03301,2020-07-22,CABA,individual
C03638,2022-02-22,Tres de Febrero,individual
C01479,2023-12-03,Tres de Febrero,empresa
C03968,2020-07-11,Morón,individual
C02738,2025-04-02,Ituzaingó,individual
C03232,2023-12-20,San Justo,individual
C03823,2025-12-30,La Matanza,individual
C02811,2022-03-12,Lomas de Zamora,individual
C03741,2022-03-31,Lomas de Zamora,individual
C03633,2024-12-06,Quilmes,individual
C04017,2023-11-24,La Matanza,empresa
C01434,2021-02-14,Lanús,individual
C00319,2023-05-16,Lanús,empresa
C01697,2021-01-07,Tres de Febrero,individual
C00376,2025-04-18,CABA,individual
C01754,2025-08-24,Lanús,individual
C04509,2021-05-17,Lomas de Zamora,individual
C02029,2025-02-10,La Matanza,individual
C04183,2022-05-23,Lanús,individual
C02030,2022-10-05,Avellaneda,individual
C04354,2023-02-13,San Justo,individual
C02202,2024-05-12,Lanús,individual
C02194,2024-11-24,Morón,empresa
C03606,2020-05-10,Lomas de Zamora,individual
C04073,2022-03-20,Avellaneda,individual
C04134,2023-07-23,Avellaneda,individual
C00318,2023-12-24,San Justo,individual
C03242,2023-11-27,Ituzaingó,empresa
C03250,2025-05-17,Merlo,individual
C03009,2022-06-19,Quilmes,individual
C01505,2022-09-02,Tres de Febrero,individual
C00922,2022-03-09,Tres de Febrero,individual
C04009,2024-03-24,Tres de Febrero,individual
C01450,2022-06-09,Ramos Mejía,individual
C01539,2024-10-10,Morón,individual
C04004,2023-07-19,Lanús,empresa
C04826,2024-07-08,Ituzaingó,empresa
C04397,2024-06-23,Tres de Febrero,individual
C04783,2024-07-02,Avellaneda,individual
C00169,2021-11-04,Tres de Febrero,empresa
C03109,2023-05-13,San Justo,individual
C03143,2025-11-21,La Matanza,individual
C01732,2025-08-19,Merlo,individual
C04254,2025-10-22,Quilmes,individual
C04201,2022-03-09,Tres de Febrero,individual
C04481,2025-10-02,Lanús,individual
C02391,2023-01-24,Quilmes,individual
C04819,2020-01-27,Avellaneda,empresa
C04001,2022-12-11,Lanús,individual
C03709,2025-10-27,San Justo,individual
C04212,2023-09-25,Tres de Febrero,individual
C02559,2021-05-09,Avellaneda,empresa
C03323,2022-10-23,Ramos Mejía,individual
C03873,2021-09-06,Avellaneda,individual
C02219,2020-08-18,Lomas de Zamora,individual
C03493,2023-12-13,San Justo,individual
C00473,2020-04-21,Merlo,individual
C01437,2023-06-20,Tres de Febrero,individual
C02412,2024-01-31,Quilmes,individual
C00767,2025-07-07,Morón,individual
C00295,2021-10-10,Merlo,individual
C03498,2022-03-05,Ituzaingó,individual
C02834,2025-08-11,CABA,individual
C04730,2025-04-20,Lomas de Zamora,individual
C00424,2020-04-19,Ituzaingó,individual
C02399,2022-02-20,Merlo,empresa
C02362,2023-06-30,La Matanza,individual
C04906,2025-11-17,Morón,individual
C04221,2023-03-31,Ramos Mejía,individual
C01193,2021-03-10,Tres de Febrero,individual
C04626,2020-07-03,Ramos Mejía,individual
C00074,2024-01-10,Ramos Mejía,individual
C01910,2022-11-07,Lomas de Zamora,individual
C04314,2021-06-11,Tres de Febrero,empresa
C02003,2021-04-11,La Matanza,empresa
C00035,2024-08-01,Merlo,individual
C02557,2020-01-20,Merlo,individual
C04879,2025-10-23,La Matanza,individual
C04166,2025-05-28,Morón,empresa
C04472,2022-07-25,Tres de Febrero,individual
C02784,2022-07-04,Tres de Febrero,individual
C02809,2024-09-20,CABA,empresa
C00484,2023-09-30,Tres de Febrero,individual
C02794,2020-12-26,CABA,individual
C00593,2022-10-22,San Justo,individual
C00657,2020-04-24,CABA,individual
C04247,2021-12-25,Lanús,individual
C00620,2022-06-06,Lomas de Zamora,individual
C01335,2021-06-04,La Matanza,empresa
C04209,2024-11-24,La Matanza,individual
C00503,2024-08-17,Ituzaingó,individual
C01580,2025-12-24,Ramos Mejía,individual
C01832,2024-12-18,Morón,individual
C03348,2021-04-12,Merlo,individual
C04160,2021-04-14,Avellaneda,empresa
C00514,2025-04-20,La Matanza,individual
C01938,2020-06-23,Ramos Mejía,individual
C04959,2022-10-12,San Justo,individual
C02996,2024-01-07,San Justo,individual
C00398,2023-12-05,Lanús,individual
C01374,2025-04-08,Lomas de Zamora,individual
C00629,2025-04-12,Merlo,individual
C01185,2021-09-25,Lanús,individual
C04931,2024-02-19,Ramos Mejía,individual
C04245,2022-07-18,Ramos Mejía,individual
C01678,2020-08-20,Morón,individual
C02786,2023-06-24,La Matanza,individual
C00744,2022-09-11,La Matanza,individual
C04448,2025-07-21,Avellaneda,individual
C00653,2020-08-10,Morón,individual
C01005,2022-10-29,Ituzaingó,individual
C02334,2022-10-16,Morón,individual
C00401,2020-11-12,Quilmes,individual
C00581,2022-12-08,San Justo,individual
C00002,2022-08-26,Lanús,individual
C00833,2020-05-26,Ramos Mejía,individual
C03300,2022-12-29,Merlo,individual
C04909,2025-02-07,Tres de Febrero,individual
C00999,2020-10-07,Avellaneda,individual
C03836,2022-06-04,Quilmes,individual
C00145,2022-03-12,Quilmes,individual
C02561,2024-11-08,San Justo,individual
C01914,2025-05-20,San Justo,empresa
C02466,2024-11-10,Ituzaingó,individual
C02478,2024-06-27,Lanús,individual
C03790,2025-07-07,Ramos Mejía,individual
C04199,2020-07-10,Morón,individual
C04757,2024-03-07,Tres de Febrero,individual
C04112,2023-08-31,Merlo,individual
C03844,2020-03-10,Avellaneda,individual
C00680,2021-10-29,Lomas de Zamora,empresa
C03570,2024-08-26,Morón,individual
C00314,2022-08-12,CABA,individual
C00124,2024-08-28,Tres de Febrero,empresa
C02521,2025-11-02,Lanús,individual
C02696,2025-12-15,Ituzaingó,individual
C01943,2023-09-29,CABA,individual
C01393,2021-10-01,Morón,empresa
C03145,2020-01-24,Ituzaingó,individual
C03895,2022-10-23,Merlo,individual
C01583,2021-04-05,Lanús,individual
C00361,2024-02-26,Morón,individual
C04964,2024-07-03,CABA,individual
C02441,2021-08-20,Tres de Febrero,individual
C00602,2023-04-15,Morón,individual
C04338,2020-04-11,Ramos Mejía,individual
C04852,2023-04-06,Ramos Mejía,individual
C03458,2023-05-04,Lomas de Zamora,individual
C00941,2021-04-29,Merlo,individual
C01680,2024-07-29,Ituzaingó,individual
C02870,2021-07-11,Merlo,individual
C04664,2025-07-30,Tres de Febrero,empresa
C02372,2021-05-01,Quilmes,individual
C03811,2023-12-07,Quilmes,individual
C04434,2024-03-23,Ituzaingó,individual
C03209,2021-08-06,La Matanza,individual
C02691,2023-04-06,Merlo,individual
C00370,2025-12-27,Ituzaingó,individual
C01929,2024-04-01,Tres de Febrero,individual
C04008,2024-03-10,Merlo,individual
C04543,2025-04-03,CABA,empresa
C02473,2021-04-16,Ramos Mejía,individual
C04935,2020-03-21,Tres de Febrero,empresa
C03100,2020-01-22,San Justo,individual
C00867,2021-12-24,Ramos Mejía,individual
C00707,2023-07-04,Ituzaingó,individual
C02667,2023-05-04,Ituzaingó,individual
C04981,2021-05-21,Morón,empresa
C00726,2022-12-01,Quilmes,individual
C04032,2020-08-29,Lanús,individual
C00494,2023-07-25,Ituzaingó,individual
C01315,2025-09-25,Merlo,empresa
C01520,2025-08-02,San Justo,individual
C03766,2022-10-21,Quilmes,empresa
C00605,2023-12-14,Tres de Febrero,individual
C02235,2024-08-28,Ramos Mejía,individual
C02759,2023-03-06,Quilmes,individual
C00853,2022-11-02,CABA,empresa
C00083,2022-09-04,Avellaneda,empresa
C00214,2025-05-30,CABA,individual
C00111,2023-05-23,Merlo,individual
C04163,2023-07-10,Tres de Febrero,empresa
C04049,2025-12-17,Tres de Febrero,individual
C03417,2023-04-05,Lanús,individual
C03639,2022-06-05,Quilmes,individual
C00896,2022-07-08,Quilmes,individual
C03910,2021-11-22,Ramos Mejía,individual
C01707,2021-12-12,Quilmes,individual
C00551,2023-02-14,Merlo,individual
C03524,2024-06-28,Avellaneda,empresa
C04305,2021-02-07,Lomas de Zamora,individual
C00600,2020-08-13,Merlo,individual
C00737,2022-01-12,Lanús,individual
C01358,2020-10-30,Lomas de Zamora,individual
C00338,2022-06-23,San Justo,individual
C04037,2024-04-27,San Justo,individual
C02585,2022-08-14,San Justo,individual
C02616,2022-08-17,Ramos Mejía,individual
C04278,2020-11-08,Lanús,individual
C01700,2021-10-04,Lanús,empresa
C02979,2021-04-24,Avellaneda,individual
C01322,2023-11-06,CABA,individual
C02990,2023-11-24,Merlo,empresa
C01490,2023-08-07,Lanús,empresa
C00690,2020-06-02,La Matanza,individual
C00464,2025-10-14,Quilmes,individual
C00200,2024-06-27,Ituzaingó,empresa
C03649,2020-10-07,Quilmes,individual
C04513,2024-07-23,Quilmes,individual
C02081,2024-05-08,San Justo,individual
C02355,2021-12-05,Avellaneda,individual
C04172,2024-11-15,Lomas de Zamora,individual
C00861,2025-03-10,La Matanza,individual
C01526,2023-03-10,Tres de Febrero,individual
C01431,2020-08-28,Ramos Mejía,individual
C00982,2021-02-26,Merlo,individual
C01571,2022-10-22,Ramos Mejía,individual
C04586,2022-10-03,Merlo,individual
C02587,2025-03-14,San Justo,individual
C01513,2021-11-04,Tres de Febrero,empresa
C00466,2022-06-15,Morón,individual
C01140,2024-06-05,CABA,individual
C03996,2024-10-26,San Justo,individual
C00311,2020-01-10,Ramos Mejía,individual
C04991,2024-12-06,Tres de Febrero,individual
C01403,2020-04-29,Avellaneda,individual
C02824,2023-06-06,Avellaneda,individual
C04126,2022-11-27,Ramos Mejía,individual
C03806,2022-03-22,Ituzaingó,individual
C00202,2024-09-16,Merlo,individual
C04332,2022-12-21,Morón,individual
C03451,2023-02-22,CABA,individual
C01809,2025-12-04,Quilmes,individual
C04937,2021-09-25,Ituzaingó,individual
C01054,2022-03-28,CABA,individual
C02957,2022-08-15,Ramos Mejía,individual
C04315,2024-03-19,Morón,individual
C01496,2024-01-22,Lomas de Zamora,individual
C00805,2022-12-20,Avellaneda,individual
C00751,2022-09-18,Lanús,empresa
C03601,2025-07-14,Morón,individual
C03675,2023-04-22,Ituzaingó,empresa
C02165,2021-01-22,Lanús,empresa
C02481,2022-11-22,Merlo,individual
C03427,2024-06-03,Quilmes,empresa
C00682,2020-04-24,CABA,individual
C00535,2024-12-26,La Matanza,individual
C02396,2025-12-17,Quilmes,individual
C04528,2020-01-17,Quilmes,individual
C04488,2025-02-04,Morón,individual
C04911,2020-05-22,Ramos Mejía,individual
C04534,2025-04-01,Quilmes,individual
C00584,2022-10-05,Lanús,empresa
C03097,2025-10-03,CABA,individual
C03609,2022-09-18,CABA,individual
C02363,2021-04-03,Lomas de Zamora,individual
C03381,2025-01-25,Morón,individual
C02487,2024-11-10,Tres de Febrero,individual
C02653,2020-02-07,Lanús,individual
C00125,2024-02-01,Avellaneda,individual
C02076,2021-10-10,Merlo,individual
C02122,2021-12-22,San Justo,empresa
C03268,2022-03-10,CABA,individual
C03617,2023-10-16,Lanús,individual
C04228,2024-10-18,San Justo,individual
C01588,2025-09-26,Morón,individual
C00799,2021-06-24,Ramos Mejía,individual
C02430,2024-11-30,Ramos Mejía,individual
C03944,2020-02-25,Lomas de Zamora,individual
C02920,2024-02-14,Tres de Febrero,individual
C04791,2025-04-14,Avellaneda,individual
C01838,2025-03-25,Avellaneda,individual
C04031,2021-04-08,Lomas de Zamora,individual
C03512,2021-12-25,La Matanza,individual
C03350,2020-08-20,Tres de Febrero,individual
C02284,2023-11-29,San Justo,individual
C02743,2024-05-22,Tres de Febrero,individual
C04398,2023-05-23,Tres de Febrero,individual
C03527,2025-11-14,Lanús,individual
C04364,2021-11-27,Avellaneda,individual
C01290,2024-04-19,Quilmes,individual
C03380,2023-10-27,La Matanza,individual
C02926,2021-06-22,La Matanza,individual
C04894,2025-12-28,CABA,individual
C00856,2022-06-22,Ituzaingó,individual
C04850,2023-11-14,Morón,individual
C02476,2025-07-06,La Matanza,empresa
C02847,2025-09-22,La Matanza,individual
C03246,2023-09-17,La Matanza,individual
C01073,2020-03-20,La Matanza,individual
C03812,2021-12-08,Merlo,individual
C02785,2022-05-12,Lanús,individual
C01956,2020-07-18,Ituzaingó,individual
C01799,2022-10-27,La Matanza,individual
C01097,2024-02-24,Morón,individual
C04096,2025-01-26,Lanús,individual
C00752,2022-01-25,Lomas de Zamora,individual
C04653,2022-01-01,Lomas de Zamora,individual
C00595,2025-06-22,La Matanza,individual
C01142,2021-12-18,Morón,individual
C01492,2025-01-19,Merlo,individual
C02606,2023-02-02,Avellaneda,individual
C03425,2024-01-31,Ituzaingó,individual
C01495,2023-03-06,Tres de Febrero,individual
C02887,2022-02-07,La Matanza,individual
C04686,2022-03-25,Ramos Mejía,individual
C02910,2024-07-05,Quilmes,individual
C00419,2025-07-06,Tres de Febrero,individual
C01643,2022-05-06,Quilmes,individual
C01728,2024-08-08,La Matanza,empresa
C03862,2023-03-13,Tres de Febrero,individual
C04330,2024-03-31,Quilmes,empresa
C02303,2020-09-08,Lomas de Zamora,individual
C04405,2020-12-31,Tres de Febrero,individual
C02965,2020-02-03,Quilmes,individual
C01568,2023-06-07,Merlo,individual
C04430,2022-04-17,La Matanza,individual
C02970,2022-01-12,CABA,individual
C02157,2024-09-18,La Matanza,individual
C01720,2023-07-23,San Justo,individual
C01835,2025-12-07,Quilmes,individual
C02574,2021-01-02,Lanús,individual
C00501,2020-12-16,San Justo,individual
C03581,2022-06-06,Tres de Febrero,individual
C01558,2022-04-19,Avellaneda,individual
C04068,2023-03-07,Tres de Febrero,individual
C04966,2025-09-09,San Justo,individual
C01406,2025-10-20,Ramos Mejía,individual
C00933,2024-07-09,Morón,individual
C01165,2025-03-07,Morón,individual
C03414,2025-03-07,San Justo,individual
C04613,2020-12-18,Quilmes,individual
C02630,2020-01-07,Merlo,individual
C01232,2023-09-24,Lanús,individual
C01412,2025-10-25,Lomas de Zamora,individual
C01397,2024-12-02,CABA,empresa
C01721,2023-01-19,Ramos Mejía,individual
C04733,2020-12-11,Lomas de Zamora,individual
C04427,2020-10-19,CABA,empresa
C04537,2021-10-31,Ramos Mejía,individual
C04926,2022-02-06,San Justo,empresa
C01769,2024-03-05,CABA,individual
C02558,2022-08-22,San Justo,individual
C01716,2020-12-22,CABA,individual
C04272,2021-10-22,Lanús,individual
C04360,2025-05-22,San Justo,individual
C02710,2025-01-31,Quilmes,individual
C01733,2021-11-29,Tres de Febrero,individual
C03966,2025-01-28,CABA,individual
C02332,2020-07-17,Merlo,individual
C04516,2023-03-16,San Justo,individual
C01389,2025-01-30,La Matanza,individual
C03761,2021-08-13,Merlo,individual
C04872,2023-05-23,La Matanza,individual
C00795,2022-04-15,Morón,individual
C01959,2024-01-15,Morón,individual
C00694,2022-05-27,Lanús,individual
C00634,2022-03-16,La Matanza,individual
C01441,2021-10-31,Quilmes,individual
C00559,2025-03-01,Lomas de Zamora,individual
C00114,2022-02-04,Lanús,individual
C03019,2024-03-19,Lomas de Zamora,individual
C02860,2025-04-13,Lomas de Zamora,individual
C00210,2021-08-25,Merlo,individual
C01575,2021-01-07,CABA,individual
C03333,2022-03-16,Lomas de Zamora,individual
C02832,2023-02-21,Lomas de Zamora,individual
C04514,2025-05-30,CABA,individual
C04983,2022-10-15,San Justo,individual
C01798,2024-09-07,La Matanza,individual
C00497,2024-10-30,CABA,individual
C04296,2021-06-12,Avellaneda,empresa
C04211,2022-03-08,Tres de Febrero,individual
C02771,2024-02-25,Ramos Mejía,individual
C03661,2025-10-09,Ituzaingó,individual
C02642,2023-05-25,San Justo,individual
C01830,2024-02-22,Avellaneda,individual
C03797,2022-06-08,Ramos Mejía,empresa
C04884,2025-09-30,Tres de Febrero,individual
C00536,2025-05-17,Ramos Mejía,individual
C02447,2024-02-17,San Justo,individual
C02420,2025-01-17,Merlo,individual
C00977,2020-11-09,Avellaneda,individual
C02522,2021-10-13,San Justo,individual
C04667,2020-11-05,Merlo,empresa
C03940,2022-02-08,Ituzaingó,individual
C01016,2024-01-31,Tres de Febrero,individual
C03200,2022-01-04,Avellaneda,individual
C03589,2022-08-30,La Matanza,individual
