transaction_id,customer_id,product_id,date,quantity,unit_price,discount,total_amount,product_category,channel,payment_method
T00036375,C03194,P0170,2025-07-28,1,29630,5656.08,23973.92,service,concesionario,tarjeta
T00036376,C02570,P0129,2025-07-28,1,234714,40406.11,194307.89,reparacion,telefono,transferencia
T00036377,C02815,P0246,2025-07-28,2,173734,8245.47,339222.53,repuesto,online,efectivo
T00036378,C04328,P0051,2025-07-28,2,158397,28649.06,288144.94,repuesto,telefono,tarjeta
T00036379,C00482,P0071,2025-07-28,3,82844,56765.51,191766.49,repuesto,telefono,tarjeta
T00036380,C02687,P0097,2025-07-28,1,104793,5589.52,99203.48,service,telefono,transferencia
T00036381,C04262,P0129,2025-07-29,5,27958,33724.36,106065.64,repuesto,concesionario,tarjeta
T00036382,C00481,P0196,2025-07-29,1,128728,22793.01,105934.99,service,telefono,transferencia
T00036383,C04020,P0113,2025-07-29,1,37959,5384.54,32574.46,service,concesionario,financiacion
T00036384,C01828,P0121,2025-07-29,5,118646,95669.01,497560.99,repuesto,telefono,efectivo
T00036385,C04231,P0255,2025-07-29,1,105578,6091.82,99486.18,service,telefono,financiacion
T00036386,C04933,P0241,2025-07-29,5,108745,129191.34,414533.66,repuesto,online,financiacion
T00036387,C04393,P0175,2025-07-29,1,408754,98430.26,310323.74,reparacion,concesionario,tarjeta
T00036388,C04405,P0199,2025-07-29,5,27556,23631.85,114148.15,repuesto,concesionario,transferencia
T00036389,C01240,P0208,2025-07-29,3,136292,39680.38,369195.62,repuesto,online,tarjeta
T00036390,C03262,P0039,2025-07-29,1,92376064,19301161.02,73074902.98,auto,telefono,efectivo
T00036391,C02117,P0089,2025-07-29,2,153239,33988.28,272489.72,repuesto,concesionario,transferencia
T00036392,C02157,P0050,2025-07-29,2,163165,58736.08,267593.92,repuesto,concesionario,efectivo
T00036393,C01804,P0051,2025-07-29,1,317204,52426.12,264777.88,reparacion,online,financiacion
T00036394,C02598,P0142,2025-07-29,1,177976,9275.36,168700.64,repuesto,online,efectivo
T00036395,C00660,P0107,2025-07-29,1,126904,27378.79,99525.21,service,concesionario,tarjeta
T00036396,C03540,P0162,2025-07-29,1,52730,9443.46,43286.54,service,concesionario,transferencia
T00036397,C02272,P0234,2025-07-29,1,132949,5231.2,127717.8,service,telefono,financiacion
T00036398,C04963,P0022,2025-07-29,1,99525,3260.9,96264.1,service,concesionario,financiacion
T00036399,C00007,P0160,2025-07-29,1,407133,40833.5,366299.5,reparacion,concesionario,transferencia
T00036400,C04168,P0127,2025-07-29,1,65234066,10649763.34,54584302.66,auto,online,transferencia
T00036401,C03428,P0170,2025-07-29,1,61532220,8914546.83,52617673.17,auto,online,financiacion
T00036402,C03233,P0284,2025-07-29,4,45638,7013.7,175538.3,repuesto,concesionario,tarjeta
T00036403,C02513,P0007,2025-07-29,1,138817,20244.84,118572.16,service,telefono,transferencia
T00036404,C03789,P0071,2025-07-29,1,69313,16701.8,52611.2,reparacion,online,efectivo
T00036405,C00871,P0111,2025-07-29,1,128076,16564.66,111511.34,service,concesionario,efectivo
T00036406,C04350,P0286,2025-07-29,1,99399,18473.3,80925.7,service,online,transferencia
T00036407,C03816,P0251,2025-07-29,1,310471,6458.46,304012.54,reparacion,concesionario,financiacion
T00036408,C03245,P0110,2025-07-29,4,143779,97815.55,477300.45,repuesto,online,efectivo
T00036409,C00919,P0143,2025-07-29,4,31009,14261.23,109774.77,repuesto,telefono,financiacion
T00036410,C03235,P0051,2025-07-29,1,338555,71414.44,267140.56,reparacion,telefono,transferencia
T00036411,C01976,P0213,2025-07-29,1,142052,136.21,141915.79,service,telefono,transferencia
T00036412,C01337,P0214,2025-07-29,1,61067,4086.29,56980.71,service,concesionario,transferencia
T00036413,C01552,P0118,2025-07-29,1,44419,1931.69,42487.31,service,online,tarjeta
T00036414,C04541,P0196,2025-07-29,1,57663,4464.12,53198.88,service,telefono,efectivo
T00036415,C04577,P0117,2025-07-29,1,281189,38857.89,242331.11,reparacion,concesionario,financiacion
T00036416,C04308,P0283,2025-07-29,1,44555,8870.36,35684.64,service,concesionario,efectivo
T00036417,C03295,P0167,2025-07-29,1,65354,15279.47,50074.53,repuesto,telefono,tarjeta
T00036418,C01779,P0188,2025-07-29,5,157406,172760.93,614269.07,repuesto,telefono,financiacion
T00036419,C02221,P0045,2025-07-29,4,98603,87123.3,307288.7,repuesto,online,financiacion
T00036420,C01842,P0225,2025-07-29,1,35867,818.35,35048.65,service,online,tarjeta
T00036421,C01322,P0206,2025-07-30,1,350351,11556.29,338794.71,reparacion,online,tarjeta
T00036422,C00196,P0219,2025-07-30,1,63554,15599.1,47954.9,service,online,transferencia
T00036423,C03659,P0028,2025-07-30,1,61595,6697.91,54897.09,service,concesionario,tarjeta
T00036424,C04116,P0288,2025-07-30,1,192557,3089.73,189467.27,reparacion,concesionario,efectivo
T00036425,C02573,P0021,2025-07-30,1,131528,32558.71,98969.29,service,concesionario,transferencia
T00036426,C03724,P0168,2025-07-30,3,130322,14916.3,376049.7,repuesto,telefono,transferencia
T00036427,C02986,P0118,2025-07-30,4,166391,79200.98,586363.02,repuesto,telefono,tarjeta
T00036428,C00198,P0209,2025-07-30,1,107461,2793.93,104667.07,service,online,transferencia
T00036429,C03030,P0031,2025-07-30,1,33905,1244.12,32660.88,repuesto,online,financiacion
T00036430,C03168,P0149,2025-07-30,1,68063,1302.9,66760.1,service,concesionario,efectivo
T00036431,C02829,P0225,2025-07-30,3,129118,58797.91,328556.09,repuesto,telefono,tarjeta
T00036432,C01951,P0100,2025-07-30,2,189299,56776.09,321821.91,repuesto,online,financiacion
T00036433,C04837,P0152,2025-07-30,2,14925,6437.63,23412.37,repuesto,online,transferencia
T00036434,C03559,P0067,2025-07-30,1,334553,35108.11,299444.89,reparacion,telefono,tarjeta
T00036435,C02700,P0268,2025-07-30,1,62278,7645.66,54632.34,repuesto,telefono,tarjeta
T00036436,C00363,P0205,2025-07-30,1,132383,13994.54,118388.46,service,concesionario,financiacion
T00036437,C02982,P0059,2025-07-30,1,29438,1499.56,27938.44,repuesto,concesionario,efectivo
T00036438,C00222,P0039,2025-07-30,1,97312,15995.34,81316.66,service,online,transferencia
T00036439,C03870,P0262,2025-07-30,1,88088627,13315150.84,74773476.16,auto,telefono,tarjeta
T00036440,C01791,P0134,2025-07-30,2,81331,5947.09,156714.91,repuesto,concesionario,financiacion
T00036441,C02330,P0094,2025-07-30,1,496011,11581.02,484429.98,reparacion,online,financiacion
T00036442,C03964,P0014,2025-07-30,1,195160,45348.46,149811.54,repuesto,concesionario,efectivo
T00036443,C02014,P0114,2025-07-30,1,49586,870.96,48715.04,service,online,financiacion
T00036444,C01516,P0234,2025-07-30,4,198501,151584.11,642419.89,repuesto,online,efectivo
T00036445,C04740,P0206,2025-07-30,1,40166,9498.93,30667.07,repuesto,telefono,tarjeta
T00036446,C04082,P0194,2025-07-30,2,84544,39000.95,130087.05,repuesto,concesionario,transferencia
T00036447,C00434,P0187,2025-07-30,5,82927,75337.98,339297.02,repuesto,online,efectivo
T00036448,C00287,P0043,2025-07-30,1,88580,10150.18,78429.82,service,telefono,transferencia
T00036449,C03709,P0088,2025-07-30,2,196634,93980.25,299287.75,repuesto,online,financiacion
T00036450,C04378,P0039,2025-07-30,1,156312,14456.94,141855.06,reparacion,telefono,financiacion
T00036451,C01997,P0155,2025-07-30,1,65138,12511.57,52626.43,service,telefono,financiacion
T00036452,C04831,P0083,2025-07-30,1,394944,54912.73,340031.27,reparacion,concesionario,financiacion
T00036453,C03942,P0175,2025-07-30,1,383139,24513.62,358625.38,reparacion,telefono,transferencia
T00036454,C04317,P0221,2025-07-30,1,28045,4636.97,23408.03,service,online,efectivo
T00036455,C03677,P0052,2025-07-30,1,34475,5544.83,28930.17,service,online,transferencia
T00036456,C00608,P0015,2025-07-31,1,136002,25959.58,110042.42,service,concesionario,financiacion
T00036457,C03196,P0119,2025-07-31,1,73740,15500.62,58239.38,repuesto,telefono,tarjeta
T00036458,C00972,P0268,2025-07-31,1,178385,34058.04,144326.96,reparacion,online,tarjeta
T00036459,C04989,P0088,2025-07-31,4,108383,67671.22,365860.78,repuesto,online,financiacion
T00036460,C00128,P0045,2025-07-31,2,116232,56599.6,175864.4,repuesto,telefono,tarjeta
T00036461,C01414,P0211,2025-07-31,1,446435,6445.52,439989.48,reparacion,online,efectivo
T00036462,C00552,P0038,2025-07-31,1,85446,20810.36,64635.64,reparacion,online,transferencia
T00036463,C01279,P0243,2025-07-31,1,289442,62649.79,226792.21,reparacion,online,financiacion
T00036464,C01981,P0054,2025-07-31,5,110929,49929.82,504715.18,repuesto,concesionario,transferencia
T00036465,C02205,P0200,2025-07-31,5,42303,42220.56,169294.44,repuesto,telefono,tarjeta
T00036466,C02271,P0278,2025-07-31,1,32946,4763.46,28182.54,service,telefono,transferencia
T00036467,C03410,P0167,2025-07-31,2,168768,2746.02,334789.98,repuesto,online,financiacion
T00036468,C00857,P0149,2025-07-31,1,60991,5178.82,55812.18,service,concesionario,efectivo
T00036469,C03667,P0045,2025-07-31,1,96417,23588.18,72828.82,service,online,efectivo
T00036470,C02981,P0285,2025-07-31,4,159087,117553.42,518794.58,repuesto,telefono,transferencia
T00036471,C03755,P0109,2025-07-31,1,115334,23106.97,92227.03,service,online,tarjeta
T00036472,C03087,P0205,2025-07-31,4,43000,9231.13,162768.87,repuesto,concesionario,financiacion
T00036473,C02740,P0186,2025-07-31,1,88838637,13999834.79,74838802.21,auto,concesionario,financiacion
T00036474,C02489,P0261,2025-07-31,5,48439,10336.04,231858.96,repuesto,online,tarjeta
T00036475,C00007,P0228,2025-07-31,1,136896,13290.05,123605.95,service,concesionario,tarjeta
T00036476,C03191,P0221,2025-07-31,4,131525,5974.86,520125.14,repuesto,concesionario,transferencia
T00036477,C03916,P0203,2025-07-31,5,111769,29991.2,528853.8,repuesto,concesionario,financiacion
T00036478,C02423,P0065,2025-07-31,5,162653,123402.46,689862.54,repuesto,telefono,efectivo
T00036479,C03188,P0289,2025-07-31,2,107593,16135.51,199050.49,repuesto,online,tarjeta
T00036480,C03442,P0225,2025-07-31,1,51468,6902.17,44565.83,service,telefono,tarjeta
T00036481,C04310,P0045,2025-07-31,1,42435282,1569958.8,40865323.2,auto,concesionario,transferencia
T00036482,C02328,P0075,2025-07-31,1,91759,11721.81,80037.19,service,telefono,tarjeta
T00036483,C04474,P0095,2025-07-31,1,32693,2727.96,29965.04,repuesto,telefono,transferencia
T00036484,C04234,P0175,2025-07-31,1,334572,24581.37,309990.63,reparacion,online,financiacion
T00036485,C03317,P0132,2025-08-01,5,39312,2317.05,194242.95,repuesto,telefono,transferencia
T00036486,C04276,P0255,2025-08-01,2,178662,84265.44,273058.56,repuesto,concesionario,tarjeta
T00036487,C02838,P0196,2025-08-01,1,419358,15575.05,403782.95,reparacion,telefono,financiacion
T00036488,C02295,P0079,2025-08-01,1,132479,25403.96,107075.04,service,concesionario,financiacion
T00036489,C00446,P0163,2025-08-01,1,87000,5891.21,81108.79,reparacion,concesionario,financiacion
T00036490,C02517,P0184,2025-08-01,1,60667,11438.88,49228.12,service,concesionario,tarjeta
T00036491,C03660,P0099,2025-08-01,1,261646,49532.66,212113.34,reparacion,concesionario,financiacion
T00036492,C04643,P0090,2025-08-01,4,138561,69236.93,485007.07,repuesto,telefono,efectivo
T00036493,C00196,P0024,2025-08-01,1,351417,39308.01,312108.99,reparacion,online,efectivo
T00036494,C03781,P0261,2025-08-01,1,29236,6937.87,22298.13,service,telefono,financiacion
T00036495,C03208,P0272,2025-08-01,1,137738,19099.51,118638.49,service,concesionario,transferencia
T00036496,C00638,P0136,2025-08-01,1,42211,9247.04,32963.96,service,online,tarjeta
T00036497,C02647,P0298,2025-08-01,1,325562,65010.34,260551.66,reparacion,concesionario,efectivo
T00036498,C02511,P0130,2025-08-01,1,332772,29916.37,302855.63,reparacion,online,financiacion
T00036499,C01907,P0121,2025-08-01,1,140949,12756.43,128192.57,service,concesionario,efectivo
T00036500,C02745,P0080,2025-08-01,4,46654,27312.22,159303.78,repuesto,telefono,efectivo
T00036501,C00795,P0285,2025-08-01,1,112958,7016.33,105941.67,service,concesionario,transferencia
T00036502,C03198,P0064,2025-08-01,1,129826,8267.9,121558.1,repuesto,online,efectivo
T00036503,C04013,P0062,2025-08-01,1,493036,82320.57,410715.43,reparacion,concesionario,efectivo
T00036504,C04527,P0110,2025-08-01,2,85925,38012.79,133837.21,repuesto,concesionario,transferencia
T00036505,C04023,P0041,2025-08-01,4,58047,17002.94,215185.06,repuesto,online,efectivo
T00036506,C03069,P0277,2025-08-01,1,145573,29347.5,116225.5,service,online,financiacion
T00036507,C01855,P0264,2025-08-01,1,494066,17804.82,476261.18,reparacion,concesionario,efectivo
T00036508,C02084,P0171,2025-08-01,4,133291,92638.24,440525.76,repuesto,concesionario,tarjeta
T00036509,C03073,P0264,2025-08-01,1,100389,4123.34,96265.66,reparacion,concesionario,transferencia
T00036510,C01108,P0294,2025-08-01,1,364206,67626.46,296579.54,reparacion,concesionario,efectivo
T00036511,C04562,P0255,2025-08-01,5,185992,68548.71,861411.29,repuesto,online,financiacion
T00036512,C00296,P0193,2025-08-01,1,65378186,9993953.88,55384232.12,auto,concesionario,efectivo
T00036513,C00091,P0276,2025-08-01,2,199943,13965.38,385920.62,repuesto,online,financiacion
T00036514,C03600,P0058,2025-08-01,5,91750,100210.73,358539.27,repuesto,online,efectivo
T00036515,C04349,P0160,2025-08-01,1,101081,19822.05,81258.95,service,concesionario,financiacion
T00036516,C00448,P0046,2025-08-01,3,50498,1651.87,149842.13,repuesto,online,financiacion
T00036517,C02993,P0136,2025-08-01,1,105176,11134.58,94041.42,service,concesionario,efectivo
T00036518,C03317,P0266,2025-08-01,1,108309,24314.57,83994.43,service,concesionario,financiacion
T00036519,C03398,P0201,2025-08-01,1,146033,19859.85,126173.15,service,telefono,transferencia
T00036520,C03874,P0218,2025-08-01,1,188800,34500.57,154299.43,repuesto,concesionario,transferencia
T00036521,C02575,P0043,2025-08-01,3,18826,8371.68,48106.32,repuesto,concesionario,financiacion
T00036522,C02578,P0001,2025-08-01,1,29238167,1024921.86,28213245.14,auto,online,financiacion
T00036523,C01004,P0149,2025-08-01,1,120016,6182.11,113833.89,service,telefono,efectivo
T00036524,C03551,P0015,2025-08-01,1,112789,19616.65,93172.35,service,concesionario,financiacion
T00036525,C04340,P0054,2025-08-01,1,60052,14244.82,45807.18,service,online,efectivo
T00036526,C04158,P0294,2025-08-01,1,67939,43.43,67895.57,service,online,tarjeta
T00036527,C01095,P0204,2025-08-01,1,147629,12843.15,134785.85,service,telefono,financiacion
T00036528,C04235,P0143,2025-08-01,1,20328263,3905189.98,16423073.02,auto,concesionario,transferencia
T00036529,C03665,P0214,2025-08-02,1,61562648,2762967.4,58799680.6,auto,concesionario,tarjeta
T00036530,C03247,P0177,2025-08-02,1,144196,9598.73,134597.27,service,telefono,efectivo
T00036531,C01998,P0278,2025-08-02,4,139145,73437.24,483142.76,repuesto,concesionario,financiacion
T00036532,C02025,P0258,2025-08-02,4,91191,83064.15,281699.85,repuesto,concesionario,tarjeta
T00036533,C03866,P0134,2025-08-02,1,29682,228.8,29453.2,service,online,financiacion
T00036534,C04874,P0008,2025-08-02,1,93771,8555.61,85215.39,service,concesionario,financiacion
T00036535,C04907,P0018,2025-08-02,1,88336,10235.51,78100.49,service,online,transferencia
T00036536,C00844,P0145,2025-08-02,1,71202,5393.92,65808.08,service,online,financiacion
T00036537,C03289,P0006,2025-08-02,1,114254,14604.67,99649.33,service,concesionario,financiacion
T00036538,C04369,P0260,2025-08-02,1,89862,19827.06,70034.94,service,telefono,financiacion
T00036539,C01336,P0284,2025-08-02,3,188408,33877.63,531346.37,repuesto,concesionario,financiacion
T00036540,C04899,P0279,2025-08-02,1,124241,11610.06,112630.94,service,online,tarjeta
T00036541,C01546,P0048,2025-08-02,5,173646,96591.7,771638.3,repuesto,telefono,efectivo
T00036542,C01855,P0215,2025-08-02,1,145068,26154.7,118913.3,service,telefono,transferencia
T00036543,C03799,P0264,2025-08-02,1,83000,4418.93,78581.07,reparacion,concesionario,transferencia
T00036544,C00986,P0092,2025-08-02,1,181535,14843.19,166691.81,repuesto,online,transferencia
T00036545,C03801,P0272,2025-08-02,2,83796,5673.8,161918.2,repuesto,online,efectivo
T00036546,C01502,P0088,2025-08-02,4,70641,68293.09,214270.91,repuesto,online,financiacion
T00036547,C03707,P0131,2025-08-02,2,74669,8415.13,140922.87,repuesto,online,transferencia
T00036548,C01585,P0096,2025-08-02,3,190408,16326.85,554897.15,repuesto,online,financiacion
T00036549,C00293,P0039,2025-08-02,1,107058,17385.83,89672.17,service,online,transferencia
T00036550,C01893,P0035,2025-08-02,1,139247,989.69,138257.31,service,concesionario,efectivo
T00036551,C02446,P0222,2025-08-02,1,126494,29835.81,96658.19,repuesto,online,transferencia
T00036552,C01137,P0083,2025-08-02,5,192567,219650.21,743184.79,repuesto,telefono,tarjeta
T00036553,C04421,P0187,2025-08-02,1,133223,24632.9,108590.1,service,concesionario,transferencia
T00036554,C00421,P0209,2025-08-02,1,78521,8475.09,70045.91,service,telefono,financiacion
T00036555,C02630,P0232,2025-08-02,1,33553,7908.08,25644.92,service,online,financiacion
T00036556,C00605,P0246,2025-08-02,3,17426,6393.68,45884.32,repuesto,telefono,tarjeta
T00036557,C03549,P0099,2025-08-02,3,129633,60227.56,328671.44,repuesto,telefono,transferencia
T00036558,C00409,P0284,2025-08-02,4,178163,31426.63,681225.37,repuesto,online,transferencia
T00036559,C02074,P0154,2025-08-02,4,168522,33041.08,641046.92,repuesto,online,financiacion
T00036560,C03962,P0222,2025-08-02,1,491977,111874.65,380102.35,reparacion,concesionario,financiacion
T00036561,C01296,P0002,2025-08-02,5,170681,42720.32,810684.68,repuesto,concesionario,tarjeta
T00036562,C02935,P0103,2025-08-02,1,353383,135.7,353247.3,reparacion,online,financiacion
T00036563,C03047,P0237,2025-08-02,1,134117,9105.66,125011.34,reparacion,concesionario,financiacion
T00036564,C02756,P0225,2025-08-02,4,60516,16528.56,225535.44,repuesto,online,financiacion
T00036565,C02292,P0270,2025-08-02,1,15653,775.79,14877.21,repuesto,concesionario,tarjeta
T00036566,C03677,P0049,2025-08-02,1,7795,1553.95,6241.05,repuesto,telefono,financiacion
T00036567,C01705,P0152,2025-08-02,3,63460,50.15,190329.85,repuesto,telefono,tarjeta
T00036568,C02533,P0130,2025-08-03,3,55262,26658.19,139127.81,repuesto,concesionario,tarjeta
T00036569,C04773,P0300,2025-08-03,4,117669,57901.34,412774.66,repuesto,concesionario,tarjeta
T00036570,C02389,P0259,2025-08-03,1,99836,352.76,99483.24,service,concesionario,financiacion
T00036571,C00082,P0136,2025-08-03,1,23992417,3017197.52,20975219.48,auto,online,efectivo
T00036572,C03601,P0056,2025-08-03,5,179258,174726.74,721563.26,repuesto,telefono,tarjeta
T00036573,C03775,P0277,2025-08-03,5,125318,24146.02,602443.98,repuesto,telefono,tarjeta
T00036574,C03522,P0249,2025-08-03,1,67434,14838.28,52595.72,service,concesionario,financiacion
T00036575,C04940,P0151,2025-08-03,1,7487,797.46,6689.54,repuesto,online,efectivo
T00036576,C04908,P0122,2025-08-03,1,444801,69374.86,375426.14,reparacion,online,efectivo
T00036577,C01075,P0006,2025-08-03,4,108326,61175.33,372128.67,repuesto,online,financiacion
T00036578,C04707,P0084,2025-08-03,1,327243,26515.73,300727.27,reparacion,online,transferencia
